cloud_cover,time,pressure_kpa,Temperature (C),wind_direction_deg,wind_speed_kmh
6,14/3/2020 3:00,1011,14,249,18
8,14/3/2020 4:00,1011,14,175,16
10,14/3/2020 5:00,1012,14,101,15
12,14/3/2020 6:00,1012,16,27,13
17,14/3/2020 7:00,1013,16,59,12
22,14/3/2020 8:00,1013,16,92,11
28,14/3/2020 9:00,1014,18,125,10
28,14/3/2020 10:00,1013,18,196,12
28,14/3/2020 11:00,1013,20,267,14
28,14/3/2020 12:00,1012,20,338,15
25,14/3/2020 13:00,1011,20,334,19
21,14/3/2020 14:00,1010,20,329,23
18,14/3/2020 15:00,1009,20,324,26
16,14/3/2020 16:00,1009,20,327,26
13,14/3/2020 17:00,1009,20,330,25
11,14/3/2020 18:00,1009,20,333,25
10,14/3/2020 19:00,1010,20,335,23
9,14/3/2020 20:00,1010,18,337,21
8,14/3/2020 21:00,1011,18,339,19
9,14/3/2020 22:00,1011,16,341,20
10,14/3/2020 23:00,1011,16,344,20
12,15/3/2020 0:00,1011,14,346,20
12,15/3/2020 1:00,1010,14,349,19
13,15/3/2020 2:00,1010,14,352,18
14,15/3/2020 3:00,1009,14,355,17
12,15/3/2020 4:00,1010,14,317,16
10,15/3/2020 5:00,1010,14,278,15
7,15/3/2020 6:00,1010,14,240,15
8,15/3/2020 7:00,1010,16,200,15
8,15/3/2020 8:00,1011,16,160,15
9,15/3/2020 9:00,1012,18,120,15
8,15/3/2020 10:00,1011,20,190,16
6,15/3/2020 11:00,1011,22,260,17
5,15/3/2020 12:00,1010,24,331,18
5,15/3/2020 13:00,1009,22,327,22
5,15/3/2020 14:00,1008,22,324,25
5,15/3/2020 15:00,1007,22,320,28
5,15/3/2020 16:00,1007,22,325,26
4,15/3/2020 17:00,1007,20,331,24
4,15/3/2020 18:00,1008,20,336,22
4,15/3/2020 19:00,1008,18,341,18
5,15/3/2020 20:00,1009,16,347,15
5,15/3/2020 21:00,1010,14,353,12
4,15/3/2020 22:00,1010,14,348,12
4,15/3/2020 23:00,1010,14,344,13
4,16/3/2020 0:00,1010,14,339,13
4,16/3/2020 1:00,1010,14,339,14
4,16/3/2020 2:00,1009,16,339,15
5,16/3/2020 3:00,1009,16,339,17
13,16/3/2020 4:00,1010,16,341,15
22,16/3/2020 5:00,1010,16,343,14
31,16/3/2020 6:00,1010,16,346,12
46,16/3/2020 7:00,1011,16,344,11
61,16/3/2020 8:00,1012,18,342,10
76,16/3/2020 9:00,1012,18,340,9
67,16/3/2020 10:00,1012,20,329,11
58,16/3/2020 11:00,1011,22,318,12
50,16/3/2020 12:00,1011,22,307,14
35,16/3/2020 13:00,1010,22,302,17
21,16/3/2020 14:00,1009,22,298,20
7,16/3/2020 15:00,1008,22,293,23
6,16/3/2020 16:00,1009,20,297,22
5,16/3/2020 17:00,1009,20,301,21
4,16/3/2020 18:00,1009,18,305,19
4,16/3/2020 19:00,1010,16,314,15
5,16/3/2020 20:00,1010,14,323,12
5,16/3/2020 21:00,1011,14,333,8
4,16/3/2020 22:00,1011,14,302,7
4,16/3/2020 23:00,1011,14,272,6
3,17/3/2020 0:00,1011,14,242,5
4,17/3/2020 1:00,1011,14,205,6
4,17/3/2020 2:00,1011,16,168,6
5,17/3/2020 3:00,1010,18,131,7
7,17/3/2020 4:00,1011,18,202,9
8,17/3/2020 5:00,1011,16,273,12
10,17/3/2020 6:00,1012,14,344,15
11,17/3/2020 7:00,1012,16,343,15
12,17/3/2020 8:00,1013,16,343,15
12,17/3/2020 9:00,1014,18,342,14
13,17/3/2020 10:00,1013,18,330,15
13,17/3/2020 11:00,1012,20,318,17
13,17/3/2020 12:00,1012,20,306,18
13,17/3/2020 13:00,1011,20,306,19
12,17/3/2020 14:00,1010,20,305,21
12,17/3/2020 15:00,1010,20,305,23
11,17/3/2020 16:00,1010,20,308,22
10,17/3/2020 17:00,1010,20,311,22
8,17/3/2020 18:00,1010,18,314,21
7,17/3/2020 19:00,1010,18,318,19
6,17/3/2020 20:00,1011,18,322,17
4,17/3/2020 21:00,1012,18,326,15
4,17/3/2020 22:00,1012,16,292,15
4,17/3/2020 23:00,1012,16,258,15
4,18/3/2020 0:00,1012,16,225,14
4,18/3/2020 1:00,1011,16,151,13
4,18/3/2020 2:00,1011,16,78,12
4,18/3/2020 3:00,1011,16,4,11
4,18/3/2020 4:00,1011,16,7,10
4,18/3/2020 5:00,1011,16,10,9
4,18/3/2020 6:00,1011,16,13,9
4,18/3/2020 7:00,1012,16,49,9
3,18/3/2020 8:00,1012,18,85,9
3,18/3/2020 9:00,1013,18,121,9
3,18/3/2020 10:00,1012,20,186,13
3,18/3/2020 11:00,1012,20,250,16
4,18/3/2020 12:00,1012,20,315,20
3,18/3/2020 13:00,1011,20,316,22
3,18/3/2020 14:00,1010,20,317,24
3,18/3/2020 15:00,1009,20,318,26
2,18/3/2020 16:00,1009,20,320,25
2,18/3/2020 17:00,1009,20,323,24
1,18/3/2020 18:00,1009,18,325,23
1,18/3/2020 19:00,1009,16,328,21
1,18/3/2020 20:00,1010,14,331,19
1,18/3/2020 21:00,1010,12,333,17
2,18/3/2020 22:00,1010,12,335,17
2,18/3/2020 23:00,1010,10,337,17
3,19/3/2020 0:00,1010,10,339,18
3,19/3/2020 1:00,1010,12,306,17
3,19/3/2020 2:00,1009,14,274,16
3,19/3/2020 3:00,1009,16,242,15
3,19/3/2020 4:00,1009,16,172,14
3,19/3/2020 5:00,1009,16,102,12
3,19/3/2020 6:00,1009,16,32,10
4,19/3/2020 7:00,1010,18,67,10
4,19/3/2020 8:00,1010,20,103,9
4,19/3/2020 9:00,1011,22,138,8
5,19/3/2020 10:00,1011,22,195,10
5,19/3/2020 11:00,1010,24,253,13
6,19/3/2020 12:00,1010,24,310,15
5,19/3/2020 13:00,1009,24,311,18
5,19/3/2020 14:00,1008,22,312,21
4,19/3/2020 15:00,1007,22,314,25
3,19/3/2020 16:00,1007,22,315,24
2,19/3/2020 17:00,1007,20,317,24
1,19/3/2020 18:00,1007,20,319,23
1,19/3/2020 19:00,1008,18,322,21
1,19/3/2020 20:00,1009,16,325,19
1,19/3/2020 21:00,1010,14,328,18
1,19/3/2020 22:00,1010,12,331,18
1,19/3/2020 23:00,1010,12,333,18
2,20/3/2020 0:00,1010,12,335,19
2,20/3/2020 1:00,1010,14,303,17
2,20/3/2020 2:00,1009,16,270,14
2,20/3/2020 3:00,1009,18,237,12
2,20/3/2020 4:00,1009,18,166,11
3,20/3/2020 5:00,1010,18,95,9
3,20/3/2020 6:00,1010,18,24,8
4,20/3/2020 7:00,1011,18,54,8
5,20/3/2020 8:00,1011,20,84,8
6,20/3/2020 9:00,1012,20,114,8
6,20/3/2020 10:00,1011,22,175,11
6,20/3/2020 11:00,1011,22,236,14
7,20/3/2020 12:00,1010,22,297,16
6,20/3/2020 13:00,1010,22,297,19
6,20/3/2020 14:00,1009,22,298,21
6,20/3/2020 15:00,1008,22,298,23
5,20/3/2020 16:00,1008,22,300,23
4,20/3/2020 17:00,1008,22,302,22
4,20/3/2020 18:00,1009,20,304,22
4,20/3/2020 19:00,1009,20,308,19
4,20/3/2020 20:00,1010,20,313,16
4,20/3/2020 21:00,1011,20,317,14
3,20/3/2020 22:00,1011,20,324,13
3,20/3/2020 23:00,1011,18,332,13
3,21/3/2020 0:00,1011,18,339,13
3,21/3/2020 1:00,1010,18,304,12
3,21/3/2020 2:00,1010,18,270,12
3,21/3/2020 3:00,1010,18,235,11
3,21/3/2020 4:00,1010,18,160,10
2,21/3/2020 5:00,1010,18,86,10
2,21/3/2020 6:00,1011,18,11,9
1,21/3/2020 7:00,1011,20,44,9
1,21/3/2020 8:00,1012,22,77,9
0,21/3/2020 9:00,1012,24,110,9
0,21/3/2020 10:00,1012,24,170,12
0,21/3/2020 11:00,1012,24,231,15
1,21/3/2020 12:00,1011,22,292,18
1,21/3/2020 13:00,1010,22,292,20
2,21/3/2020 14:00,1010,22,292,22
2,21/3/2020 15:00,1009,20,292,23
2,21/3/2020 16:00,1009,20,295,21
2,21/3/2020 17:00,1009,20,298,20
2,21/3/2020 18:00,1009,18,300,18
1,21/3/2020 19:00,1010,18,305,15
1,21/3/2020 20:00,1010,16,310,13
0,21/3/2020 21:00,1011,14,315,11
0,21/3/2020 22:00,1011,14,319,11
0,21/3/2020 23:00,1011,14,324,11
0,22/3/2020 0:00,1011,14,328,11
0,22/3/2020 1:00,1011,16,295,11
0,22/3/2020 2:00,1010,18,263,11
1,22/3/2020 3:00,1010,20,230,10
1,22/3/2020 4:00,1010,20,198,9
1,22/3/2020 5:00,1011,20,166,8
2,22/3/2020 6:00,1011,20,133,6
2,22/3/2020 7:00,1012,20,199,6
2,22/3/2020 8:00,1012,22,264,6
3,22/3/2020 9:00,1013,22,329,6
3,22/3/2020 10:00,1012,22,310,9
4,22/3/2020 11:00,1012,22,290,11
4,22/3/2020 12:00,1012,22,271,14
4,22/3/2020 13:00,1011,22,272,16
5,22/3/2020 14:00,1010,20,274,19
5,22/3/2020 15:00,1010,20,275,22
6,22/3/2020 16:00,1010,18,274,20
6,22/3/2020 17:00,1010,18,272,18
6,22/3/2020 18:00,1010,18,271,16
5,22/3/2020 19:00,1011,16,272,13
5,22/3/2020 20:00,1011,14,273,10
4,22/3/2020 21:00,1012,12,274,7
3,22/3/2020 22:00,1012,12,284,6
2,22/3/2020 23:00,1012,12,294,6
1,23/3/2020 0:00,1012,12,304,5
1,23/3/2020 1:00,1011,14,278,5
0,23/3/2020 2:00,1011,18,252,6
0,23/3/2020 3:00,1011,22,226,6
0,23/3/2020 4:00,1011,22,176,6
0,23/3/2020 5:00,1011,20,126,5
0,23/3/2020 6:00,1011,20,75,5
0,23/3/2020 7:00,1012,20,115,7
0,23/3/2020 8:00,1013,20,154,9
0,23/3/2020 9:00,1014,20,194,12
0,23/3/2020 10:00,1014,20,211,13
1,23/3/2020 11:00,1013,20,229,14
1,23/3/2020 12:00,1013,22,246,16
1,23/3/2020 13:00,1012,20,251,17
2,23/3/2020 14:00,1011,20,256,18
2,23/3/2020 15:00,1010,20,261,18
2,23/3/2020 16:00,1010,20,257,17
1,23/3/2020 17:00,1010,20,253,15
1,23/3/2020 18:00,1010,20,249,14
1,23/3/2020 19:00,1011,18,250,12
1,23/3/2020 20:00,1011,18,251,11
1,23/3/2020 21:00,1012,16,251,9
1,23/3/2020 22:00,1012,14,265,10
1,23/3/2020 23:00,1011,14,280,11
1,24/3/2020 0:00,1011,12,294,11
1,24/3/2020 1:00,1011,14,269,11
0,24/3/2020 2:00,1010,16,244,12
0,24/3/2020 3:00,1010,18,219,12
0,24/3/2020 4:00,1010,18,164,10
0,24/3/2020 5:00,1011,20,109,9
0,24/3/2020 6:00,1011,20,53,8
0,24/3/2020 7:00,1012,20,94,8
0,24/3/2020 8:00,1012,20,134,8
0,24/3/2020 9:00,1013,22,174,8
0,24/3/2020 10:00,1012,22,204,9
0,24/3/2020 11:00,1012,22,234,11
0,24/3/2020 12:00,1012,22,263,13
0,24/3/2020 13:00,1011,22,268,15
0,24/3/2020 14:00,1010,22,273,17
0,24/3/2020 15:00,1009,22,277,19
0,24/3/2020 16:00,1009,20,280,18
0,24/3/2020 17:00,1009,20,282,17
0,24/3/2020 18:00,1009,18,285,16
0,24/3/2020 19:00,1010,16,284,14
0,24/3/2020 20:00,1011,12,284,11
0,24/3/2020 21:00,1011,10,283,9
0,24/3/2020 22:00,1011,10,286,9
0,24/3/2020 23:00,1011,10,289,9
0,25/3/2020 0:00,1011,8,292,9
0,25/3/2020 1:00,1011,12,304,11
0,25/3/2020 2:00,1010,14,315,13
0,25/3/2020 3:00,1010,18,327,14
0,25/3/2020 4:00,1011,18,294,12
0,25/3/2020 5:00,1011,18,262,10
0,25/3/2020 6:00,1012,18,229,8
0,25/3/2020 7:00,1012,20,186,7
0,25/3/2020 8:00,1013,20,143,5
0,25/3/2020 9:00,1014,22,100,4
0,25/3/2020 10:00,1013,22,160,8
0,25/3/2020 11:00,1013,22,219,11
0,25/3/2020 12:00,1013,22,279,15
0,25/3/2020 13:00,1012,22,282,17
0,25/3/2020 14:00,1011,20,285,19
0,25/3/2020 15:00,1011,20,288,22
0,25/3/2020 16:00,1011,20,288,21
0,25/3/2020 17:00,1011,18,288,20
0,25/3/2020 18:00,1011,16,288,19
0,25/3/2020 19:00,1011,14,289,17
0,25/3/2020 20:00,1012,12,289,15
0,25/3/2020 21:00,1013,8,290,13
0,25/3/2020 22:00,1013,10,299,11
0,25/3/2020 23:00,1013,10,309,10
0,26/3/2020 0:00,1013,10,319,9
0,26/3/2020 1:00,1012,14,286,8
0,26/3/2020 2:00,1012,18,254,8
0,26/3/2020 3:00,1011,22,222,7
0,26/3/2020 4:00,1011,20,156,7
0,26/3/2020 5:00,1012,20,89,7
0,26/3/2020 6:00,1012,20,23,6
0,26/3/2020 7:00,1013,20,63,7
0,26/3/2020 8:00,1013,20,103,8
0,26/3/2020 9:00,1014,20,142,8
0,26/3/2020 10:00,1013,22,191,10
0,26/3/2020 11:00,1013,22,240,12
0,26/3/2020 12:00,1013,22,289,14
0,26/3/2020 13:00,1012,22,290,17
0,26/3/2020 14:00,1011,20,291,19
0,26/3/2020 15:00,1010,20,291,22
0,26/3/2020 16:00,1010,18,294,21
0,26/3/2020 17:00,1009,18,296,20
0,26/3/2020 18:00,1009,16,299,19
0,26/3/2020 19:00,1010,14,305,18
0,26/3/2020 20:00,1011,14,311,16
0,26/3/2020 21:00,1011,12,317,14
0,26/3/2020 22:00,1011,12,326,15
0,26/3/2020 23:00,1011,10,335,15
0,27/3/2020 0:00,1012,10,344,15
0,27/3/2020 1:00,1011,14,311,14
0,27/3/2020 2:00,1011,16,277,12
0,27/3/2020 3:00,1010,20,244,11
0,27/3/2020 4:00,1010,20,169,10
0,27/3/2020 5:00,1011,20,93,9
0,27/3/2020 6:00,1011,20,17,7
0,27/3/2020 7:00,1012,20,49,7
0,27/3/2020 8:00,1013,22,81,7
1,27/3/2020 9:00,1013,22,113,8
1,27/3/2020 10:00,1013,22,180,11
2,27/3/2020 11:00,1012,22,247,14
2,27/3/2020 12:00,1012,22,314,17
2,27/3/2020 13:00,1011,22,312,20
2,27/3/2020 14:00,1010,22,310,22
2,27/3/2020 15:00,1009,22,308,25
1,27/3/2020 16:00,1009,22,309,23
1,27/3/2020 17:00,1009,20,311,21
1,27/3/2020 18:00,1009,20,312,19
1,27/3/2020 19:00,1010,16,312,16
1,27/3/2020 20:00,1010,14,312,12
2,27/3/2020 21:00,1011,12,312,9
2,27/3/2020 22:00,1011,10,310,9
2,27/3/2020 23:00,1012,10,307,9
3,28/3/2020 0:00,1012,10,305,9
3,28/3/2020 1:00,1012,12,311,9
4,28/3/2020 2:00,1011,16,317,10
4,28/3/2020 3:00,1011,18,323,10
4,28/3/2020 4:00,1012,18,298,10
5,28/3/2020 5:00,1012,18,272,10
5,28/3/2020 6:00,1013,18,246,9
5,28/3/2020 7:00,1013,18,208,10
5,28/3/2020 8:00,1014,20,169,10
5,28/3/2020 9:00,1014,22,131,10
6,28/3/2020 10:00,1014,24,195,12
6,28/3/2020 11:00,1013,24,258,14
7,28/3/2020 12:00,1013,26,322,17
6,28/3/2020 13:00,1012,26,317,20
6,28/3/2020 14:00,1011,24,311,23
6,28/3/2020 15:00,1010,24,306,26
5,28/3/2020 16:00,1010,22,307,23
4,28/3/2020 17:00,1010,22,309,20
3,28/3/2020 18:00,1010,20,310,17
3,28/3/2020 19:00,1010,18,312,15
3,28/3/2020 20:00,1011,16,314,13
3,28/3/2020 21:00,1012,12,315,11
2,28/3/2020 22:00,1012,12,319,11
2,28/3/2020 23:00,1012,12,322,11
1,29/3/2020 0:00,1012,12,326,10
1,29/3/2020 1:00,1011,16,291,10
0,29/3/2020 2:00,1011,18,256,10
0,29/3/2020 3:00,1010,22,222,10
0,29/3/2020 4:00,1011,22,152,9
1,29/3/2020 5:00,1011,24,82,8
1,29/3/2020 6:00,1011,24,12,6
2,29/3/2020 7:00,1012,24,49,7
2,29/3/2020 8:00,1013,26,86,8
3,29/3/2020 9:00,1013,26,123,9
2,29/3/2020 10:00,1013,28,191,11
2,29/3/2020 11:00,1012,28,258,12
2,29/3/2020 12:00,1011,30,326,13
1,29/3/2020 13:00,1010,30,318,16
1,29/3/2020 14:00,1009,28,310,18
0,29/3/2020 15:00,1008,28,302,21
0,29/3/2020 16:00,1008,28,287,19
0,29/3/2020 17:00,1009,26,272,17
0,29/3/2020 18:00,1009,26,258,15
0,29/3/2020 19:00,1009,24,248,16
0,29/3/2020 20:00,1010,22,239,16
0,29/3/2020 21:00,1010,18,230,17
0,29/3/2020 22:00,1010,18,250,15
0,29/3/2020 23:00,1011,18,270,13
1,30/3/2020 0:00,1011,18,290,12
1,30/3/2020 1:00,1010,20,278,10
1,30/3/2020 2:00,1010,22,265,8
1,30/3/2020 3:00,1009,24,253,6
1,30/3/2020 4:00,1009,24,201,6
1,30/3/2020 5:00,1010,22,148,6
1,30/3/2020 6:00,1010,22,96,6
1,30/3/2020 7:00,1010,22,118,7
2,30/3/2020 8:00,1011,22,141,8
2,30/3/2020 9:00,1012,24,163,9
2,30/3/2020 10:00,1011,24,209,12
2,30/3/2020 11:00,1010,24,254,15
2,30/3/2020 12:00,1010,26,299,19
2,30/3/2020 13:00,1009,26,295,20
2,30/3/2020 14:00,1008,26,291,21
2,30/3/2020 15:00,1007,24,288,23
1,30/3/2020 16:00,1007,24,274,21
1,30/3/2020 17:00,1007,26,259,18
0,30/3/2020 18:00,1007,26,245,16
0,30/3/2020 19:00,1008,24,232,17
0,30/3/2020 20:00,1009,20,218,17
0,30/3/2020 21:00,1010,18,205,17
0,30/3/2020 22:00,1010,18,204,15
0,30/3/2020 23:00,1010,18,204,14
0,31/3/2020 0:00,1010,18,204,12
0,31/3/2020 1:00,1010,20,187,10
0,31/3/2020 2:00,1009,22,170,8
0,31/3/2020 3:00,1009,24,153,6
0,31/3/2020 4:00,1009,22,138,6
0,31/3/2020 5:00,1009,22,123,6
1,31/3/2020 6:00,1010,22,108,6
1,31/3/2020 7:00,1010,22,126,7
2,31/3/2020 8:00,1010,24,144,8
2,31/3/2020 9:00,1011,24,162,9
2,31/3/2020 10:00,1010,26,214,11
2,31/3/2020 11:00,1010,26,266,13
2,31/3/2020 12:00,1010,28,317,15
3,31/3/2020 13:00,1009,28,313,18
3,31/3/2020 14:00,1008,26,308,21
3,31/3/2020 15:00,1007,26,303,24
3,31/3/2020 16:00,1007,26,289,22
3,31/3/2020 17:00,1008,24,275,19
3,31/3/2020 18:00,1008,24,261,17
3,31/3/2020 19:00,1009,22,245,16
3,31/3/2020 20:00,1009,20,228,16
3,31/3/2020 21:00,1010,18,212,15
3,31/3/2020 22:00,1011,18,213,12
4,31/3/2020 23:00,1011,16,214,9
5,1/4/2020 0:00,1011,16,215,6
5,1/4/2020 1:00,1011,18,184,6
5,1/4/2020 2:00,1010,20,153,5
5,1/4/2020 3:00,1010,22,123,4
4,1/4/2020 4:00,1010,22,97,5
2,1/4/2020 5:00,1011,22,71,6
1,1/4/2020 6:00,1011,24,46,8
1,1/4/2020 7:00,1011,24,81,7
2,1/4/2020 8:00,1012,26,116,7
2,1/4/2020 9:00,1012,26,151,7
2,1/4/2020 10:00,1012,28,191,9
2,1/4/2020 11:00,1011,28,232,12
2,1/4/2020 12:00,1011,28,273,14
2,1/4/2020 13:00,1010,26,270,17
2,1/4/2020 14:00,1009,26,267,19
2,1/4/2020 15:00,1008,24,264,22
2,1/4/2020 16:00,1008,24,255,20
2,1/4/2020 17:00,1008,24,247,18
2,1/4/2020 18:00,1008,24,238,17
2,1/4/2020 19:00,1009,22,226,16
2,1/4/2020 20:00,1009,22,213,16
2,1/4/2020 21:00,1010,20,201,16
2,1/4/2020 22:00,1010,20,196,15
2,1/4/2020 23:00,1010,20,191,14
2,2/4/2020 0:00,1010,20,186,12
2,2/4/2020 1:00,1010,22,177,11
2,2/4/2020 2:00,1009,22,168,10
2,2/4/2020 3:00,1009,22,160,9
2,2/4/2020 4:00,1009,22,152,8
2,2/4/2020 5:00,1009,22,145,7
2,2/4/2020 6:00,1009,22,137,6
2,2/4/2020 7:00,1010,22,148,7
2,2/4/2020 8:00,1011,22,159,8
3,2/4/2020 9:00,1011,22,170,9
3,2/4/2020 10:00,1011,22,193,12
3,2/4/2020 11:00,1010,22,216,15
3,2/4/2020 12:00,1010,22,239,18
3,2/4/2020 13:00,1009,22,240,20
3,2/4/2020 14:00,1009,22,242,21
4,2/4/2020 15:00,1008,20,244,22
4,2/4/2020 16:00,1008,20,239,20
4,2/4/2020 17:00,1008,20,235,18
5,2/4/2020 18:00,1008,20,230,15
4,2/4/2020 19:00,1009,20,219,15
4,2/4/2020 20:00,1009,20,208,15
4,2/4/2020 21:00,1010,18,197,15
4,2/4/2020 22:00,1010,18,195,15
4,2/4/2020 23:00,1010,18,192,15
5,3/4/2020 0:00,1010,18,190,15
5,3/4/2020 1:00,1010,18,184,14
5,3/4/2020 2:00,1009,16,178,13
5,3/4/2020 3:00,1009,16,172,12
5,3/4/2020 4:00,1009,16,168,10
5,3/4/2020 5:00,1009,18,163,8
6,3/4/2020 6:00,1009,18,159,6
6,3/4/2020 7:00,1010,18,164,6
6,3/4/2020 8:00,1010,20,169,6
6,3/4/2020 9:00,1011,20,174,6
6,3/4/2020 10:00,1010,22,205,9
5,3/4/2020 11:00,1010,22,237,12
5,3/4/2020 12:00,1009,22,268,14
5,3/4/2020 13:00,1009,22,271,17
5,3/4/2020 14:00,1008,22,274,19
5,3/4/2020 15:00,1007,22,278,21
5,3/4/2020 16:00,1007,22,273,19
5,3/4/2020 17:00,1007,22,269,16
5,3/4/2020 18:00,1007,22,265,14
5,3/4/2020 19:00,1008,22,256,13
5,3/4/2020 20:00,1009,22,247,12
5,3/4/2020 21:00,1010,22,238,11
5,3/4/2020 22:00,1010,20,235,11
5,3/4/2020 23:00,1010,20,232,10
5,4/4/2020 0:00,1010,20,229,10
5,4/4/2020 1:00,1010,20,214,10
5,4/4/2020 2:00,1010,20,199,10
5,4/4/2020 3:00,1010,18,184,9
6,4/4/2020 4:00,1010,18,169,8
6,4/4/2020 5:00,1010,18,154,6
6,4/4/2020 6:00,1011,18,139,4
7,4/4/2020 7:00,1011,20,148,5
8,4/4/2020 8:00,1011,20,158,5
9,4/4/2020 9:00,1012,22,167,5
9,4/4/2020 10:00,1011,22,210,8
9,4/4/2020 11:00,1011,24,253,11
9,4/4/2020 12:00,1011,24,296,14
8,4/4/2020 13:00,1010,24,297,17
8,4/4/2020 14:00,1009,24,298,20
8,4/4/2020 15:00,1008,24,299,23
7,4/4/2020 16:00,1008,24,296,21
7,4/4/2020 17:00,1008,22,292,20
7,4/4/2020 18:00,1008,22,289,18
8,4/4/2020 19:00,1009,20,273,14
8,4/4/2020 20:00,1010,18,257,10
9,4/4/2020 21:00,1010,16,241,6
9,4/4/2020 22:00,1010,14,237,8
9,4/4/2020 23:00,1011,14,232,10
8,5/4/2020 0:00,1011,12,228,12
8,5/4/2020 1:00,1010,14,211,11
8,5/4/2020 2:00,1010,16,195,9
8,5/4/2020 3:00,1010,18,178,8
8,5/4/2020 4:00,1010,18,163,8
8,5/4/2020 5:00,1010,18,148,8
8,5/4/2020 6:00,1011,18,133,8
9,5/4/2020 7:00,1011,18,153,7
9,5/4/2020 8:00,1011,20,174,6
9,5/4/2020 9:00,1012,22,194,6
8,5/4/2020 10:00,1011,22,242,8
8,5/4/2020 11:00,1010,24,290,10
7,5/4/2020 12:00,1010,26,339,13
6,5/4/2020 13:00,1009,26,331,18
5,5/4/2020 14:00,1008,26,323,23
4,5/4/2020 15:00,1007,26,315,28
3,5/4/2020 16:00,1007,26,322,28
1,5/4/2020 17:00,1007,26,329,28
0,5/4/2020 18:00,1006,24,335,28
0,5/4/2020 19:00,1007,22,338,25
0,5/4/2020 20:00,1008,20,341,23
0,5/4/2020 21:00,1008,18,345,21
0,5/4/2020 22:00,1009,18,310,19
0,5/4/2020 23:00,1009,18,275,17
1,6/4/2020 0:00,1009,16,240,15
1,6/4/2020 1:00,1009,20,173,12
2,6/4/2020 2:00,1009,22,106,9
2,6/4/2020 3:00,1009,26,38,7
2,6/4/2020 4:00,1009,26,37,8
2,6/4/2020 5:00,1009,26,35,8
2,6/4/2020 6:00,1010,26,34,9
2,6/4/2020 7:00,1010,26,64,11
2,6/4/2020 8:00,1011,26,94,12
3,6/4/2020 9:00,1011,26,125,14
2,6/4/2020 10:00,1011,28,192,16
2,6/4/2020 11:00,1010,28,259,19
1,6/4/2020 12:00,1010,30,327,22
1,6/4/2020 13:00,1009,30,325,24
0,6/4/2020 14:00,1008,28,323,27
0,6/4/2020 15:00,1007,28,321,30
0,6/4/2020 16:00,1007,28,322,29
0,6/4/2020 17:00,1007,26,323,28
0,6/4/2020 18:00,1007,26,324,28
0,6/4/2020 19:00,1008,24,324,26
0,6/4/2020 20:00,1008,22,324,23
0,6/4/2020 21:00,1009,20,325,21
0,6/4/2020 22:00,1009,20,292,19
1,6/4/2020 23:00,1009,18,260,16
1,7/4/2020 0:00,1009,18,227,14
2,7/4/2020 1:00,1009,20,157,12
2,7/4/2020 2:00,1008,20,86,11
3,7/4/2020 3:00,1008,22,16,9
3,7/4/2020 4:00,1009,22,22,9
3,7/4/2020 5:00,1009,22,28,8
3,7/4/2020 6:00,1009,22,35,7
2,7/4/2020 7:00,1010,24,65,7
1,7/4/2020 8:00,1011,26,96,7
1,7/4/2020 9:00,1012,28,126,8
1,7/4/2020 10:00,1011,28,184,11
1,7/4/2020 11:00,1011,26,242,14
2,7/4/2020 12:00,1010,26,299,18
1,7/4/2020 13:00,1010,26,298,19
1,7/4/2020 14:00,1009,26,296,20
0,7/4/2020 15:00,1008,26,294,21
0,7/4/2020 16:00,1008,26,292,19
0,7/4/2020 17:00,1008,26,290,17
1,7/4/2020 18:00,1008,26,288,15
1,7/4/2020 19:00,1009,24,289,14
2,7/4/2020 20:00,1009,24,290,13
2,7/4/2020 21:00,1010,22,292,12
2,7/4/2020 22:00,1010,22,301,12
3,7/4/2020 23:00,1010,20,311,13
3,8/4/2020 0:00,1009,20,320,14
3,8/4/2020 1:00,1009,20,322,13
3,8/4/2020 2:00,1009,20,325,12
3,8/4/2020 3:00,1008,20,327,10
3,8/4/2020 4:00,1008,20,296,9
2,8/4/2020 5:00,1009,20,265,9
2,8/4/2020 6:00,1009,20,234,8
2,8/4/2020 7:00,1010,22,194,7
2,8/4/2020 8:00,1010,22,153,6
2,8/4/2020 9:00,1011,24,113,5
2,8/4/2020 10:00,1010,24,166,8
2,8/4/2020 11:00,1010,26,218,10
2,8/4/2020 12:00,1009,26,271,13
2,8/4/2020 13:00,1008,24,276,16
2,8/4/2020 14:00,1007,24,281,19
2,8/4/2020 15:00,1006,24,286,23
1,8/4/2020 16:00,1007,22,290,22
1,8/4/2020 17:00,1007,22,294,21
1,8/4/2020 18:00,1007,22,298,20
2,8/4/2020 19:00,1008,20,299,17
2,8/4/2020 20:00,1008,18,300,14
3,8/4/2020 21:00,1009,16,301,10
3,8/4/2020 22:00,1009,16,304,9
3,8/4/2020 23:00,1009,16,306,8
3,9/4/2020 0:00,1009,16,309,7
3,9/4/2020 1:00,1009,18,314,6
3,9/4/2020 2:00,1008,20,318,5
3,9/4/2020 3:00,1008,22,322,4
3,9/4/2020 4:00,1008,22,317,4
3,9/4/2020 5:00,1009,22,311,3
2,9/4/2020 6:00,1009,24,306,3
2,9/4/2020 7:00,1010,24,277,4
2,9/4/2020 8:00,1010,24,249,5
2,9/4/2020 9:00,1011,24,221,6
2,9/4/2020 10:00,1010,24,236,10
2,9/4/2020 11:00,1010,24,250,13
1,9/4/2020 12:00,1009,24,265,16
